"date_test" "Background" "Allele" "Sex" "Fly" "receptor" "Sugar_before_salt" "PERA_group" "used_wt_2x" "salt_conc" "salt_type" "subject" "time" "PER" "tastant"
"wt_sam_f_6.13_y_1_100_prob.1" "6.13" "sam" "wt" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_sam_f_6.13_y_1_100_prob" 1 0 "H2O"
"wt_sam_f_6.13_y_1_100_prob.2" "6.13" "sam" "wt" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_sam_f_6.13_y_1_100_prob" 2 0 "Sugar"
"wt_sam_f_6.13_y_1_100_prob.3" "6.13" "sam" "wt" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_sam_f_6.13_y_1_100_prob" 3 0 "Salt"
"wt_sam_f_6.13_y_1_100_prob.4" "6.13" "sam" "wt" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_sam_f_6.13_y_1_100_prob" 4 0 "H2O"
"wt_sam_f_6.13_y_1_100_prob.5" "6.13" "sam" "wt" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_sam_f_6.13_y_1_100_prob" 5 1 "Sugar"
"wt_sam_f_6.13_y_1_100_prob.6" "6.13" "sam" "wt" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_sam_f_6.13_y_1_100_prob" 6 0 "Salt"
"wt_sam_f_6.13_y_1_100_prob.7" "6.13" "sam" "wt" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_sam_f_6.13_y_1_100_prob" 7 0 "H2O"
"etx4_ore_m_6.13_y_1_100_prob.1" "6.13" "ore" "etx4" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_ore_m_6.13_y_1_100_prob" 1 0 "H2O"
"etx4_ore_m_6.13_y_1_100_prob.2" "6.13" "ore" "etx4" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_ore_m_6.13_y_1_100_prob" 2 1 "Sugar"
"etx4_ore_m_6.13_y_1_100_prob.3" "6.13" "ore" "etx4" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_ore_m_6.13_y_1_100_prob" 3 0 "Salt"
"etx4_ore_m_6.13_y_1_100_prob.4" "6.13" "ore" "etx4" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_ore_m_6.13_y_1_100_prob" 4 0 "H2O"
"etx4_ore_m_6.13_y_1_100_prob.5" "6.13" "ore" "etx4" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_ore_m_6.13_y_1_100_prob" 5 0 "Sugar"
"etx4_ore_m_6.13_y_1_100_prob.6" "6.13" "ore" "etx4" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_ore_m_6.13_y_1_100_prob" 6 0 "Salt"
"etx4_ore_m_6.13_y_1_100_prob.7" "6.13" "ore" "etx4" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_ore_m_6.13_y_1_100_prob" 7 1 "H2O"
"wt_ore_m_6.13_y_1_100_prob.1" "6.13" "ore" "wt" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_ore_m_6.13_y_1_100_prob" 1 0 "H2O"
"wt_ore_m_6.13_y_1_100_prob.2" "6.13" "ore" "wt" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_ore_m_6.13_y_1_100_prob" 2 1 "Sugar"
"wt_ore_m_6.13_y_1_100_prob.3" "6.13" "ore" "wt" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_ore_m_6.13_y_1_100_prob" 3 1 "Salt"
"wt_ore_m_6.13_y_1_100_prob.4" "6.13" "ore" "wt" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_ore_m_6.13_y_1_100_prob" 4 0 "H2O"
"wt_ore_m_6.13_y_1_100_prob.5" "6.13" "ore" "wt" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_ore_m_6.13_y_1_100_prob" 5 1 "Sugar"
"wt_ore_m_6.13_y_1_100_prob.6" "6.13" "ore" "wt" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_ore_m_6.13_y_1_100_prob" 6 1 "Salt"
"wt_ore_m_6.13_y_1_100_prob.7" "6.13" "ore" "wt" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_ore_m_6.13_y_1_100_prob" 7 1 "H2O"
"etx4_sam_m_6.13_y_1_100_prob.1" "6.13" "sam" "etx4" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_sam_m_6.13_y_1_100_prob" 1 0 "H2O"
"etx4_sam_m_6.13_y_1_100_prob.2" "6.13" "sam" "etx4" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_sam_m_6.13_y_1_100_prob" 2 0 "Sugar"
"etx4_sam_m_6.13_y_1_100_prob.3" "6.13" "sam" "etx4" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_sam_m_6.13_y_1_100_prob" 3 0 "Salt"
"etx4_sam_m_6.13_y_1_100_prob.4" "6.13" "sam" "etx4" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_sam_m_6.13_y_1_100_prob" 4 0 "H2O"
"etx4_sam_m_6.13_y_1_100_prob.5" "6.13" "sam" "etx4" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_sam_m_6.13_y_1_100_prob" 5 1 "Sugar"
"etx4_sam_m_6.13_y_1_100_prob.6" "6.13" "sam" "etx4" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_sam_m_6.13_y_1_100_prob" 6 0 "Salt"
"etx4_sam_m_6.13_y_1_100_prob.7" "6.13" "sam" "etx4" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_sam_m_6.13_y_1_100_prob" 7 0 "H2O"
"wt_sam_m_6.13_y_1_100_prob.1" "6.13" "sam" "wt" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_sam_m_6.13_y_1_100_prob" 1 0 "H2O"
"wt_sam_m_6.13_y_1_100_prob.2" "6.13" "sam" "wt" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_sam_m_6.13_y_1_100_prob" 2 0 "Sugar"
"wt_sam_m_6.13_y_1_100_prob.3" "6.13" "sam" "wt" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_sam_m_6.13_y_1_100_prob" 3 0 "Salt"
"wt_sam_m_6.13_y_1_100_prob.4" "6.13" "sam" "wt" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_sam_m_6.13_y_1_100_prob" 4 0 "H2O"
"wt_sam_m_6.13_y_1_100_prob.5" "6.13" "sam" "wt" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_sam_m_6.13_y_1_100_prob" 5 1 "Sugar"
"wt_sam_m_6.13_y_1_100_prob.6" "6.13" "sam" "wt" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_sam_m_6.13_y_1_100_prob" 6 0 "Salt"
"wt_sam_m_6.13_y_1_100_prob.7" "6.13" "sam" "wt" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_sam_m_6.13_y_1_100_prob" 7 0 "H2O"
"etx4_ore_f_6.27_y_1_100_prob.1" "6.27" "ore" "etx4" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_ore_f_6.27_y_1_100_prob" 1 0 "H2O"
"etx4_ore_f_6.27_y_1_100_prob.2" "6.27" "ore" "etx4" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_ore_f_6.27_y_1_100_prob" 2 1 "Sugar"
"etx4_ore_f_6.27_y_1_100_prob.3" "6.27" "ore" "etx4" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_ore_f_6.27_y_1_100_prob" 3 1 "Salt"
"etx4_ore_f_6.27_y_1_100_prob.4" "6.27" "ore" "etx4" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_ore_f_6.27_y_1_100_prob" 4 0 "H2O"
"etx4_ore_f_6.27_y_1_100_prob.5" "6.27" "ore" "etx4" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_ore_f_6.27_y_1_100_prob" 5 1 "Sugar"
"etx4_ore_f_6.27_y_1_100_prob.6" "6.27" "ore" "etx4" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_ore_f_6.27_y_1_100_prob" 6 0 "Salt"
"etx4_ore_f_6.27_y_1_100_prob.7" "6.27" "ore" "etx4" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_ore_f_6.27_y_1_100_prob" 7 0 "H2O"
"wt_ore_f_6.27_y_1_100_prob.1" "6.27" "ore" "wt" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_ore_f_6.27_y_1_100_prob" 1 0 "H2O"
"wt_ore_f_6.27_y_1_100_prob.2" "6.27" "ore" "wt" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_ore_f_6.27_y_1_100_prob" 2 0 "Sugar"
"wt_ore_f_6.27_y_1_100_prob.3" "6.27" "ore" "wt" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_ore_f_6.27_y_1_100_prob" 3 0 "Salt"
"wt_ore_f_6.27_y_1_100_prob.4" "6.27" "ore" "wt" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_ore_f_6.27_y_1_100_prob" 4 0 "H2O"
"wt_ore_f_6.27_y_1_100_prob.5" "6.27" "ore" "wt" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_ore_f_6.27_y_1_100_prob" 5 0 "Sugar"
"wt_ore_f_6.27_y_1_100_prob.6" "6.27" "ore" "wt" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_ore_f_6.27_y_1_100_prob" 6 0 "Salt"
"wt_ore_f_6.27_y_1_100_prob.7" "6.27" "ore" "wt" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_ore_f_6.27_y_1_100_prob" 7 0 "H2O"
"etx4_sam_f_6.27_y_1_100_prob.1" "6.27" "sam" "etx4" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_sam_f_6.27_y_1_100_prob" 1 0 "H2O"
"etx4_sam_f_6.27_y_1_100_prob.2" "6.27" "sam" "etx4" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_sam_f_6.27_y_1_100_prob" 2 0 "Sugar"
"etx4_sam_f_6.27_y_1_100_prob.3" "6.27" "sam" "etx4" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_sam_f_6.27_y_1_100_prob" 3 0 "Salt"
"etx4_sam_f_6.27_y_1_100_prob.4" "6.27" "sam" "etx4" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_sam_f_6.27_y_1_100_prob" 4 1 "H2O"
"etx4_sam_f_6.27_y_1_100_prob.5" "6.27" "sam" "etx4" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_sam_f_6.27_y_1_100_prob" 5 0 "Sugar"
"etx4_sam_f_6.27_y_1_100_prob.6" "6.27" "sam" "etx4" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_sam_f_6.27_y_1_100_prob" 6 0 "Salt"
"etx4_sam_f_6.27_y_1_100_prob.7" "6.27" "sam" "etx4" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_sam_f_6.27_y_1_100_prob" 7 0 "H2O"
"wt_sam_f_6.27_y_1_100_prob.1" "6.27" "sam" "wt" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_sam_f_6.27_y_1_100_prob" 1 0 "H2O"
"wt_sam_f_6.27_y_1_100_prob.2" "6.27" "sam" "wt" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_sam_f_6.27_y_1_100_prob" 2 0 "Sugar"
"wt_sam_f_6.27_y_1_100_prob.3" "6.27" "sam" "wt" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_sam_f_6.27_y_1_100_prob" 3 1 "Salt"
"wt_sam_f_6.27_y_1_100_prob.4" "6.27" "sam" "wt" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_sam_f_6.27_y_1_100_prob" 4 0 "H2O"
"wt_sam_f_6.27_y_1_100_prob.5" "6.27" "sam" "wt" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_sam_f_6.27_y_1_100_prob" 5 0 "Sugar"
"wt_sam_f_6.27_y_1_100_prob.6" "6.27" "sam" "wt" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_sam_f_6.27_y_1_100_prob" 6 0 "Salt"
"wt_sam_f_6.27_y_1_100_prob.7" "6.27" "sam" "wt" "f" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_sam_f_6.27_y_1_100_prob" 7 0 "H2O"
"etx4_ore_m_6.27_y_1_100_prob.1" "6.27" "ore" "etx4" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_ore_m_6.27_y_1_100_prob" 1 0 "H2O"
"etx4_ore_m_6.27_y_1_100_prob.2" "6.27" "ore" "etx4" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_ore_m_6.27_y_1_100_prob" 2 1 "Sugar"
"etx4_ore_m_6.27_y_1_100_prob.3" "6.27" "ore" "etx4" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_ore_m_6.27_y_1_100_prob" 3 0 "Salt"
"etx4_ore_m_6.27_y_1_100_prob.4" "6.27" "ore" "etx4" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_ore_m_6.27_y_1_100_prob" 4 0 "H2O"
"etx4_ore_m_6.27_y_1_100_prob.5" "6.27" "ore" "etx4" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_ore_m_6.27_y_1_100_prob" 5 1 "Sugar"
"etx4_ore_m_6.27_y_1_100_prob.6" "6.27" "ore" "etx4" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_ore_m_6.27_y_1_100_prob" 6 0 "Salt"
"etx4_ore_m_6.27_y_1_100_prob.7" "6.27" "ore" "etx4" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_ore_m_6.27_y_1_100_prob" 7 0 "H2O"
"wt_ore_m_6.27_y_1_100_prob.1" "6.27" "ore" "wt" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_ore_m_6.27_y_1_100_prob" 1 0 "H2O"
"wt_ore_m_6.27_y_1_100_prob.2" "6.27" "ore" "wt" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_ore_m_6.27_y_1_100_prob" 2 0 "Sugar"
"wt_ore_m_6.27_y_1_100_prob.3" "6.27" "ore" "wt" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_ore_m_6.27_y_1_100_prob" 3 0 "Salt"
"wt_ore_m_6.27_y_1_100_prob.4" "6.27" "ore" "wt" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_ore_m_6.27_y_1_100_prob" 4 0 "H2O"
"wt_ore_m_6.27_y_1_100_prob.5" "6.27" "ore" "wt" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_ore_m_6.27_y_1_100_prob" 5 0 "Sugar"
"wt_ore_m_6.27_y_1_100_prob.6" "6.27" "ore" "wt" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_ore_m_6.27_y_1_100_prob" 6 0 "Salt"
"wt_ore_m_6.27_y_1_100_prob.7" "6.27" "ore" "wt" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_ore_m_6.27_y_1_100_prob" 7 0 "H2O"
"etx4_sam_m_6.27_y_1_100_prob.1" "6.27" "sam" "etx4" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_sam_m_6.27_y_1_100_prob" 1 0 "H2O"
"etx4_sam_m_6.27_y_1_100_prob.2" "6.27" "sam" "etx4" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_sam_m_6.27_y_1_100_prob" 2 0 "Sugar"
"etx4_sam_m_6.27_y_1_100_prob.3" "6.27" "sam" "etx4" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_sam_m_6.27_y_1_100_prob" 3 1 "Salt"
"etx4_sam_m_6.27_y_1_100_prob.4" "6.27" "sam" "etx4" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_sam_m_6.27_y_1_100_prob" 4 0 "H2O"
"etx4_sam_m_6.27_y_1_100_prob.5" "6.27" "sam" "etx4" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_sam_m_6.27_y_1_100_prob" 5 1 "Sugar"
"etx4_sam_m_6.27_y_1_100_prob.6" "6.27" "sam" "etx4" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_sam_m_6.27_y_1_100_prob" 6 1 "Salt"
"etx4_sam_m_6.27_y_1_100_prob.7" "6.27" "sam" "etx4" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "etx4_sam_m_6.27_y_1_100_prob" 7 1 "H2O"
"wt_sam_m_6.27_y_1_100_prob.1" "6.27" "sam" "wt" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_sam_m_6.27_y_1_100_prob" 1 0 "H2O"
"wt_sam_m_6.27_y_1_100_prob.2" "6.27" "sam" "wt" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_sam_m_6.27_y_1_100_prob" 2 0 "Sugar"
"wt_sam_m_6.27_y_1_100_prob.3" "6.27" "sam" "wt" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_sam_m_6.27_y_1_100_prob" 3 0 "Salt"
"wt_sam_m_6.27_y_1_100_prob.4" "6.27" "sam" "wt" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_sam_m_6.27_y_1_100_prob" 4 0 "H2O"
"wt_sam_m_6.27_y_1_100_prob.5" "6.27" "sam" "wt" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_sam_m_6.27_y_1_100_prob" 5 0 "Sugar"
"wt_sam_m_6.27_y_1_100_prob.6" "6.27" "sam" "wt" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_sam_m_6.27_y_1_100_prob" 6 1 "Salt"
"wt_sam_m_6.27_y_1_100_prob.7" "6.27" "sam" "wt" "m" 1 "prob" "y" "etx4" "n" 100 "NaCl" "wt_sam_m_6.27_y_1_100_prob" 7 0 "H2O"
"sd1_ore_f_7.31_y_1_100_prob.1" "7.31" "ore" "sd1" "f" 1 "prob" "y" "sd1" "n" 100 "NaCl" "sd1_ore_f_7.31_y_1_100_prob" 1 0 "H2O"
"sd1_ore_f_7.31_y_1_100_prob.2" "7.31" "ore" "sd1" "f" 1 "prob" "y" "sd1" "n" 100 "NaCl" "sd1_ore_f_7.31_y_1_100_prob" 2 0 "Sugar"
"sd1_ore_f_7.31_y_1_100_prob.3" "7.31" "ore" "sd1" "f" 1 "prob" "y" "sd1" "n" 100 "NaCl" "sd1_ore_f_7.31_y_1_100_prob" 3 0 "Salt"
"sd1_ore_f_7.31_y_1_100_prob.4" "7.31" "ore" "sd1" "f" 1 "prob" "y" "sd1" "n" 100 "NaCl" "sd1_ore_f_7.31_y_1_100_prob" 4 0 "H2O"
"sd1_ore_f_7.31_y_1_100_prob.5" "7.31" "ore" "sd1" "f" 1 "prob" "y" "sd1" "n" 100 "NaCl" "sd1_ore_f_7.31_y_1_100_prob" 5 0 "Sugar"
"sd1_ore_f_7.31_y_1_100_prob.6" "7.31" "ore" "sd1" "f" 1 "prob" "y" "sd1" "n" 100 "NaCl" "sd1_ore_f_7.31_y_1_100_prob" 6 1 "Salt"
"sd1_ore_f_7.31_y_1_100_prob.7" "7.31" "ore" "sd1" "f" 1 "prob" "y" "sd1" "n" 100 "NaCl" "sd1_ore_f_7.31_y_1_100_prob" 7 0 "H2O"
"wt_ore_f_7.31_y_1_100_prob.1" "7.31" "ore" "wt" "f" 1 "prob" "y" "sd1" "n" 100 "NaCl" "wt_ore_f_7.31_y_1_100_prob" 1 1 "H2O"
"wt_ore_f_7.31_y_1_100_prob.2" "7.31" "ore" "wt" "f" 1 "prob" "y" "sd1" "n" 100 "NaCl" "wt_ore_f_7.31_y_1_100_prob" 2 1 "Sugar"
"wt_ore_f_7.31_y_1_100_prob.3" "7.31" "ore" "wt" "f" 1 "prob" "y" "sd1" "n" 100 "NaCl" "wt_ore_f_7.31_y_1_100_prob" 3 0 "Salt"
"wt_ore_f_7.31_y_1_100_prob.4" "7.31" "ore" "wt" "f" 1 "prob" "y" "sd1" "n" 100 "NaCl" "wt_ore_f_7.31_y_1_100_prob" 4 1 "H2O"
"wt_ore_f_7.31_y_1_100_prob.5" "7.31" "ore" "wt" "f" 1 "prob" "y" "sd1" "n" 100 "NaCl" "wt_ore_f_7.31_y_1_100_prob" 5 0 "Sugar"
"wt_ore_f_7.31_y_1_100_prob.6" "7.31" "ore" "wt" "f" 1 "prob" "y" "sd1" "n" 100 "NaCl" "wt_ore_f_7.31_y_1_100_prob" 6 0 "Salt"
"wt_ore_f_7.31_y_1_100_prob.7" "7.31" "ore" "wt" "f" 1 "prob" "y" "sd1" "n" 100 "NaCl" "wt_ore_f_7.31_y_1_100_prob" 7 1 "H2O"
"sd1_sam_f_7.31_y_1_100_prob.1" "7.31" "sam" "sd1" "f" 1 "prob" "y" "sd1" "n" 100 "NaCl" "sd1_sam_f_7.31_y_1_100_prob" 1 0 "H2O"
"sd1_sam_f_7.31_y_1_100_prob.2" "7.31" "sam" "sd1" "f" 1 "prob" "y" "sd1" "n" 100 "NaCl" "sd1_sam_f_7.31_y_1_100_prob" 2 1 "Sugar"
"sd1_sam_f_7.31_y_1_100_prob.3" "7.31" "sam" "sd1" "f" 1 "prob" "y" "sd1" "n" 100 "NaCl" "sd1_sam_f_7.31_y_1_100_prob" 3 1 "Salt"
"sd1_sam_f_7.31_y_1_100_prob.4" "7.31" "sam" "sd1" "f" 1 "prob" "y" "sd1" "n" 100 "NaCl" "sd1_sam_f_7.31_y_1_100_prob" 4 0 "H2O"
"sd1_sam_f_7.31_y_1_100_prob.5" "7.31" "sam" "sd1" "f" 1 "prob" "y" "sd1" "n" 100 "NaCl" "sd1_sam_f_7.31_y_1_100_prob" 5 0 "Sugar"
"sd1_sam_f_7.31_y_1_100_prob.6" "7.31" "sam" "sd1" "f" 1 "prob" "y" "sd1" "n" 100 "NaCl" "sd1_sam_f_7.31_y_1_100_prob" 6 1 "Salt"
"sd1_sam_f_7.31_y_1_100_prob.7" "7.31" "sam" "sd1" "f" 1 "prob" "y" "sd1" "n" 100 "NaCl" "sd1_sam_f_7.31_y_1_100_prob" 7 1 "H2O"
"wt_sam_f_7.31_y_1_100_prob.1" "7.31" "sam" "wt" "f" 1 "prob" "y" "sd1" "n" 100 "NaCl" "wt_sam_f_7.31_y_1_100_prob" 1 0 "H2O"
"wt_sam_f_7.31_y_1_100_prob.2" "7.31" "sam" "wt" "f" 1 "prob" "y" "sd1" "n" 100 "NaCl" "wt_sam_f_7.31_y_1_100_prob" 2 0 "Sugar"
"wt_sam_f_7.31_y_1_100_prob.3" "7.31" "sam" "wt" "f" 1 "prob" "y" "sd1" "n" 100 "NaCl" "wt_sam_f_7.31_y_1_100_prob" 3 0 "Salt"
"wt_sam_f_7.31_y_1_100_prob.4" "7.31" "sam" "wt" "f" 1 "prob" "y" "sd1" "n" 100 "NaCl" "wt_sam_f_7.31_y_1_100_prob" 4 0 "H2O"
"wt_sam_f_7.31_y_1_100_prob.5" "7.31" "sam" "wt" "f" 1 "prob" "y" "sd1" "n" 100 "NaCl" "wt_sam_f_7.31_y_1_100_prob" 5 0 "Sugar"
"wt_sam_f_7.31_y_1_100_prob.6" "7.31" "sam" "wt" "f" 1 "prob" "y" "sd1" "n" 100 "NaCl" "wt_sam_f_7.31_y_1_100_prob" 6 0 "Salt"
"wt_sam_f_7.31_y_1_100_prob.7" "7.31" "sam" "wt" "f" 1 "prob" "y" "sd1" "n" 100 "NaCl" "wt_sam_f_7.31_y_1_100_prob" 7 0 "H2O"
"sd1_ore_m_7.31_y_1_100_prob.1" "7.31" "ore" "sd1" "m" 1 "prob" "y" "sd1" "n" 100 "NaCl" "sd1_ore_m_7.31_y_1_100_prob" 1 0 "H2O"
"sd1_ore_m_7.31_y_1_100_prob.2" "7.31" "ore" "sd1" "m" 1 "prob" "y" "sd1" "n" 100 "NaCl" "sd1_ore_m_7.31_y_1_100_prob" 2 1 "Sugar"
"sd1_ore_m_7.31_y_1_100_prob.3" "7.31" "ore" "sd1" "m" 1 "prob" "y" "sd1" "n" 100 "NaCl" "sd1_ore_m_7.31_y_1_100_prob" 3 1 "Salt"
"sd1_ore_m_7.31_y_1_100_prob.4" "7.31" "ore" "sd1" "m" 1 "prob" "y" "sd1" "n" 100 "NaCl" "sd1_ore_m_7.31_y_1_100_prob" 4 0 "H2O"
"sd1_ore_m_7.31_y_1_100_prob.5" "7.31" "ore" "sd1" "m" 1 "prob" "y" "sd1" "n" 100 "NaCl" "sd1_ore_m_7.31_y_1_100_prob" 5 0 "Sugar"
"sd1_ore_m_7.31_y_1_100_prob.6" "7.31" "ore" "sd1" "m" 1 "prob" "y" "sd1" "n" 100 "NaCl" "sd1_ore_m_7.31_y_1_100_prob" 6 0 "Salt"
"sd1_ore_m_7.31_y_1_100_prob.7" "7.31" "ore" "sd1" "m" 1 "prob" "y" "sd1" "n" 100 "NaCl" "sd1_ore_m_7.31_y_1_100_prob" 7 0 "H2O"
"wt_ore_m_7.31_y_1_100_prob.1" "7.31" "ore" "wt" "m" 1 "prob" "y" "sd1" "n" 100 "NaCl" "wt_ore_m_7.31_y_1_100_prob" 1 0 "H2O"
"wt_ore_m_7.31_y_1_100_prob.2" "7.31" "ore" "wt" "m" 1 "prob" "y" "sd1" "n" 100 "NaCl" "wt_ore_m_7.31_y_1_100_prob" 2 1 "Sugar"
"wt_ore_m_7.31_y_1_100_prob.3" "7.31" "ore" "wt" "m" 1 "prob" "y" "sd1" "n" 100 "NaCl" "wt_ore_m_7.31_y_1_100_prob" 3 0 "Salt"
"wt_ore_m_7.31_y_1_100_prob.4" "7.31" "ore" "wt" "m" 1 "prob" "y" "sd1" "n" 100 "NaCl" "wt_ore_m_7.31_y_1_100_prob" 4 1 "H2O"
"wt_ore_m_7.31_y_1_100_prob.5" "7.31" "ore" "wt" "m" 1 "prob" "y" "sd1" "n" 100 "NaCl" "wt_ore_m_7.31_y_1_100_prob" 5 1 "Sugar"
"wt_ore_m_7.31_y_1_100_prob.6" "7.31" "ore" "wt" "m" 1 "prob" "y" "sd1" "n" 100 "NaCl" "wt_ore_m_7.31_y_1_100_prob" 6 1 "Salt"
"wt_ore_m_7.31_y_1_100_prob.7" "7.31" "ore" "wt" "m" 1 "prob" "y" "sd1" "n" 100 "NaCl" "wt_ore_m_7.31_y_1_100_prob" 7 0 "H2O"
"sd1_sam_m_7.31_y_1_100_prob.1" "7.31" "sam" "sd1" "m" 1 "prob" "y" "sd1" "n" 100 "NaCl" "sd1_sam_m_7.31_y_1_100_prob" 1 1 "H2O"
"sd1_sam_m_7.31_y_1_100_prob.2" "7.31" "sam" "sd1" "m" 1 "prob" "y" "sd1" "n" 100 "NaCl" "sd1_sam_m_7.31_y_1_100_prob" 2 1 "Sugar"
"sd1_sam_m_7.31_y_1_100_prob.3" "7.31" "sam" "sd1" "m" 1 "prob" "y" "sd1" "n" 100 "NaCl" "sd1_sam_m_7.31_y_1_100_prob" 3 0 "Salt"
