"date_test" "Background" "Allele" "Sex" "Fly" "receptor" "Sugar_before_salt" "PERA_group" "used_wt_2x" "salt_conc" "salt_type" "subject" "time" "PER" "tastant"
"wt_sam_m_2.24_y_5_500_prob.6" 2.24 "sam" "wt" "m" 5 "prob" "y" "sde3" "n" 500 "KCl" "wt_sam_m_2.24_y_5_500_prob" 6 0 "Salt"
"wt_sam_m_2.24_y_5_500_prob.7" 2.24 "sam" "wt" "m" 5 "prob" "y" "sde3" "n" 500 "KCl" "wt_sam_m_2.24_y_5_500_prob" 7 0 "H2O"
"sde3_ore_f_3.15_y_5_500_prob.1" 3.15 "ore" "sde3" "f" 5 "prob" "y" "sde3" "n" 500 "KCl" "sde3_ore_f_3.15_y_5_500_prob" 1 0 "H2O"
"sde3_ore_f_3.15_y_5_500_prob.2" 3.15 "ore" "sde3" "f" 5 "prob" "y" "sde3" "n" 500 "KCl" "sde3_ore_f_3.15_y_5_500_prob" 2 0 "Sugar"
"sde3_ore_f_3.15_y_5_500_prob.3" 3.15 "ore" "sde3" "f" 5 "prob" "y" "sde3" "n" 500 "KCl" "sde3_ore_f_3.15_y_5_500_prob" 3 0 "Salt"
"sde3_ore_f_3.15_y_5_500_prob.4" 3.15 "ore" "sde3" "f" 5 "prob" "y" "sde3" "n" 500 "KCl" "sde3_ore_f_3.15_y_5_500_prob" 4 0 "H2O"
"sde3_ore_f_3.15_y_5_500_prob.5" 3.15 "ore" "sde3" "f" 5 "prob" "y" "sde3" "n" 500 "KCl" "sde3_ore_f_3.15_y_5_500_prob" 5 1 "Sugar"
"sde3_ore_f_3.15_y_5_500_prob.6" 3.15 "ore" "sde3" "f" 5 "prob" "y" "sde3" "n" 500 "KCl" "sde3_ore_f_3.15_y_5_500_prob" 6 1 "Salt"
"sde3_ore_f_3.15_y_5_500_prob.7" 3.15 "ore" "sde3" "f" 5 "prob" "y" "sde3" "n" 500 "KCl" "sde3_ore_f_3.15_y_5_500_prob" 7 0 "H2O"
"wt_ore_f_3.15_y_5_500_prob.1" 3.15 "ore" "wt" "f" 5 "prob" "y" "sde3" "n" 500 "KCl" "wt_ore_f_3.15_y_5_500_prob" 1 0 "H2O"
"wt_ore_f_3.15_y_5_500_prob.2" 3.15 "ore" "wt" "f" 5 "prob" "y" "sde3" "n" 500 "KCl" "wt_ore_f_3.15_y_5_500_prob" 2 1 "Sugar"
"wt_ore_f_3.15_y_5_500_prob.3" 3.15 "ore" "wt" "f" 5 "prob" "y" "sde3" "n" 500 "KCl" "wt_ore_f_3.15_y_5_500_prob" 3 0 "Salt"
"wt_ore_f_3.15_y_5_500_prob.4" 3.15 "ore" "wt" "f" 5 "prob" "y" "sde3" "n" 500 "KCl" "wt_ore_f_3.15_y_5_500_prob" 4 0 "H2O"
"wt_ore_f_3.15_y_5_500_prob.5" 3.15 "ore" "wt" "f" 5 "prob" "y" "sde3" "n" 500 "KCl" "wt_ore_f_3.15_y_5_500_prob" 5 0 "Sugar"
"wt_ore_f_3.15_y_5_500_prob.6" 3.15 "ore" "wt" "f" 5 "prob" "y" "sde3" "n" 500 "KCl" "wt_ore_f_3.15_y_5_500_prob" 6 0 "Salt"
"wt_ore_f_3.15_y_5_500_prob.7" 3.15 "ore" "wt" "f" 5 "prob" "y" "sde3" "n" 500 "KCl" "wt_ore_f_3.15_y_5_500_prob" 7 0 "H2O"
"wt_ore_m_4.5_y_5_500_prob.1" 4.5 "ore" "wt" "m" 5 "prob" "y" "sde3" "n" 500 "KCl" "wt_ore_m_4.5_y_5_500_prob" 1 0 "H2O"
"wt_ore_m_4.5_y_5_500_prob.2" 4.5 "ore" "wt" "m" 5 "prob" "y" "sde3" "n" 500 "KCl" "wt_ore_m_4.5_y_5_500_prob" 2 1 "Sugar"
"wt_ore_m_4.5_y_5_500_prob.3" 4.5 "ore" "wt" "m" 5 "prob" "y" "sde3" "n" 500 "KCl" "wt_ore_m_4.5_y_5_500_prob" 3 0 "Salt"
"wt_ore_m_4.5_y_5_500_prob.4" 4.5 "ore" "wt" "m" 5 "prob" "y" "sde3" "n" 500 "KCl" "wt_ore_m_4.5_y_5_500_prob" 4 0 "H2O"
"wt_ore_m_4.5_y_5_500_prob.5" 4.5 "ore" "wt" "m" 5 "prob" "y" "sde3" "n" 500 "KCl" "wt_ore_m_4.5_y_5_500_prob" 5 0 "Sugar"
"wt_ore_m_4.5_y_5_500_prob.6" 4.5 "ore" "wt" "m" 5 "prob" "y" "sde3" "n" 500 "KCl" "wt_ore_m_4.5_y_5_500_prob" 6 0 "Salt"
"wt_ore_m_4.5_y_5_500_prob.7" 4.5 "ore" "wt" "m" 5 "prob" "y" "sde3" "n" 500 "KCl" "wt_ore_m_4.5_y_5_500_prob" 7 0 "H2O"
"sd1_ore_f_11.3_y_5_500_prob.1" 11.3 "ore" "sd1" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_ore_f_11.3_y_5_500_prob" 1 0 "H2O"
"sd1_ore_f_11.3_y_5_500_prob.2" 11.3 "ore" "sd1" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_ore_f_11.3_y_5_500_prob" 2 1 "Sugar"
"sd1_ore_f_11.3_y_5_500_prob.3" 11.3 "ore" "sd1" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_ore_f_11.3_y_5_500_prob" 3 0 "Salt"
"sd1_ore_f_11.3_y_5_500_prob.4" 11.3 "ore" "sd1" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_ore_f_11.3_y_5_500_prob" 4 0 "H2O"
"sd1_ore_f_11.3_y_5_500_prob.5" 11.3 "ore" "sd1" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_ore_f_11.3_y_5_500_prob" 5 0 "Sugar"
"sd1_ore_f_11.3_y_5_500_prob.6" 11.3 "ore" "sd1" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_ore_f_11.3_y_5_500_prob" 6 0 "Salt"
"sd1_ore_f_11.3_y_5_500_prob.7" 11.3 "ore" "sd1" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_ore_f_11.3_y_5_500_prob" 7 0 "H2O"
"wt_sam_f_11.3_y_5_500_prob.1" 11.3 "sam" "wt" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_sam_f_11.3_y_5_500_prob" 1 0 "H2O"
"wt_sam_f_11.3_y_5_500_prob.2" 11.3 "sam" "wt" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_sam_f_11.3_y_5_500_prob" 2 0 "Sugar"
"wt_sam_f_11.3_y_5_500_prob.3" 11.3 "sam" "wt" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_sam_f_11.3_y_5_500_prob" 3 0 "Salt"
"wt_sam_f_11.3_y_5_500_prob.4" 11.3 "sam" "wt" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_sam_f_11.3_y_5_500_prob" 4 0 "H2O"
"wt_sam_f_11.3_y_5_500_prob.5" 11.3 "sam" "wt" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_sam_f_11.3_y_5_500_prob" 5 0 "Sugar"
"wt_sam_f_11.3_y_5_500_prob.6" 11.3 "sam" "wt" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_sam_f_11.3_y_5_500_prob" 6 0 "Salt"
"wt_sam_f_11.3_y_5_500_prob.7" 11.3 "sam" "wt" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_sam_f_11.3_y_5_500_prob" 7 0 "H2O"
"wt_sam_m_11.3_y_5_500_prob.1" 11.3 "sam" "wt" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_sam_m_11.3_y_5_500_prob" 1 0 "H2O"
"wt_sam_m_11.3_y_5_500_prob.2" 11.3 "sam" "wt" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_sam_m_11.3_y_5_500_prob" 2 0 "Sugar"
"wt_sam_m_11.3_y_5_500_prob.3" 11.3 "sam" "wt" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_sam_m_11.3_y_5_500_prob" 3 0 "Salt"
"wt_sam_m_11.3_y_5_500_prob.4" 11.3 "sam" "wt" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_sam_m_11.3_y_5_500_prob" 4 0 "H2O"
"wt_sam_m_11.3_y_5_500_prob.5" 11.3 "sam" "wt" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_sam_m_11.3_y_5_500_prob" 5 0 "Sugar"
"wt_sam_m_11.3_y_5_500_prob.6" 11.3 "sam" "wt" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_sam_m_11.3_y_5_500_prob" 6 0 "Salt"
"wt_sam_m_11.3_y_5_500_prob.7" 11.3 "sam" "wt" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_sam_m_11.3_y_5_500_prob" 7 0 "H2O"
"wt_sam_f_12.11_y_5_500_prob.1" 12.11 "sam" "wt" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_sam_f_12.11_y_5_500_prob" 1 0 "H2O"
"wt_sam_f_12.11_y_5_500_prob.2" 12.11 "sam" "wt" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_sam_f_12.11_y_5_500_prob" 2 0 "Sugar"
"wt_sam_f_12.11_y_5_500_prob.3" 12.11 "sam" "wt" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_sam_f_12.11_y_5_500_prob" 3 0 "Salt"
"wt_sam_f_12.11_y_5_500_prob.4" 12.11 "sam" "wt" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_sam_f_12.11_y_5_500_prob" 4 0 "H2O"
"wt_sam_f_12.11_y_5_500_prob.5" 12.11 "sam" "wt" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_sam_f_12.11_y_5_500_prob" 5 0 "Sugar"
"wt_sam_f_12.11_y_5_500_prob.6" 12.11 "sam" "wt" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_sam_f_12.11_y_5_500_prob" 6 0 "Salt"
"wt_sam_f_12.11_y_5_500_prob.7" 12.11 "sam" "wt" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_sam_f_12.11_y_5_500_prob" 7 0 "H2O"
"sd1_sam_m_12.11_y_5_500_prob.1" 12.11 "sam" "sd1" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_sam_m_12.11_y_5_500_prob" 1 0 "H2O"
"sd1_sam_m_12.11_y_5_500_prob.2" 12.11 "sam" "sd1" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_sam_m_12.11_y_5_500_prob" 2 0 "Sugar"
"sd1_sam_m_12.11_y_5_500_prob.3" 12.11 "sam" "sd1" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_sam_m_12.11_y_5_500_prob" 3 0 "Salt"
"sd1_sam_m_12.11_y_5_500_prob.4" 12.11 "sam" "sd1" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_sam_m_12.11_y_5_500_prob" 4 0 "H2O"
"sd1_sam_m_12.11_y_5_500_prob.5" 12.11 "sam" "sd1" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_sam_m_12.11_y_5_500_prob" 5 0 "Sugar"
"sd1_sam_m_12.11_y_5_500_prob.6" 12.11 "sam" "sd1" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_sam_m_12.11_y_5_500_prob" 6 0 "Salt"
"sd1_sam_m_12.11_y_5_500_prob.7" 12.11 "sam" "sd1" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_sam_m_12.11_y_5_500_prob" 7 0 "H2O"
"wt_sam_m_12.11_y_5_500_prob.1" 12.11 "sam" "wt" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_sam_m_12.11_y_5_500_prob" 1 0 "H2O"
"wt_sam_m_12.11_y_5_500_prob.2" 12.11 "sam" "wt" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_sam_m_12.11_y_5_500_prob" 2 0 "Sugar"
"wt_sam_m_12.11_y_5_500_prob.3" 12.11 "sam" "wt" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_sam_m_12.11_y_5_500_prob" 3 0 "Salt"
"wt_sam_m_12.11_y_5_500_prob.4" 12.11 "sam" "wt" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_sam_m_12.11_y_5_500_prob" 4 0 "H2O"
"wt_sam_m_12.11_y_5_500_prob.5" 12.11 "sam" "wt" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_sam_m_12.11_y_5_500_prob" 5 0 "Sugar"
"wt_sam_m_12.11_y_5_500_prob.6" 12.11 "sam" "wt" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_sam_m_12.11_y_5_500_prob" 6 0 "Salt"
"wt_sam_m_12.11_y_5_500_prob.7" 12.11 "sam" "wt" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_sam_m_12.11_y_5_500_prob" 7 0 "H2O"
"wt_ore_f_12.18_y_5_500_prob.1" 12.18 "ore" "wt" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_ore_f_12.18_y_5_500_prob" 1 0 "H2O"
"wt_ore_f_12.18_y_5_500_prob.2" 12.18 "ore" "wt" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_ore_f_12.18_y_5_500_prob" 2 1 "Sugar"
"wt_ore_f_12.18_y_5_500_prob.3" 12.18 "ore" "wt" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_ore_f_12.18_y_5_500_prob" 3 0 "Salt"
"wt_ore_f_12.18_y_5_500_prob.4" 12.18 "ore" "wt" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_ore_f_12.18_y_5_500_prob" 4 0 "H2O"
"wt_ore_f_12.18_y_5_500_prob.5" 12.18 "ore" "wt" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_ore_f_12.18_y_5_500_prob" 5 1 "Sugar"
"wt_ore_f_12.18_y_5_500_prob.6" 12.18 "ore" "wt" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_ore_f_12.18_y_5_500_prob" 6 0 "Salt"
"wt_ore_f_12.18_y_5_500_prob.7" 12.18 "ore" "wt" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_ore_f_12.18_y_5_500_prob" 7 0 "H2O"
"sd1_sam_f_12.18_y_5_500_prob.1" 12.18 "sam" "sd1" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_sam_f_12.18_y_5_500_prob" 1 0 "H2O"
"sd1_sam_f_12.18_y_5_500_prob.2" 12.18 "sam" "sd1" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_sam_f_12.18_y_5_500_prob" 2 1 "Sugar"
"sd1_sam_f_12.18_y_5_500_prob.3" 12.18 "sam" "sd1" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_sam_f_12.18_y_5_500_prob" 3 1 "Salt"
"sd1_sam_f_12.18_y_5_500_prob.4" 12.18 "sam" "sd1" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_sam_f_12.18_y_5_500_prob" 4 0 "H2O"
"sd1_sam_f_12.18_y_5_500_prob.5" 12.18 "sam" "sd1" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_sam_f_12.18_y_5_500_prob" 5 1 "Sugar"
"sd1_sam_f_12.18_y_5_500_prob.6" 12.18 "sam" "sd1" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_sam_f_12.18_y_5_500_prob" 6 1 "Salt"
"sd1_sam_f_12.18_y_5_500_prob.7" 12.18 "sam" "sd1" "f" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_sam_f_12.18_y_5_500_prob" 7 0 "H2O"
"sd1_ore_m_12.18_y_5_500_prob.1" 12.18 "ore" "sd1" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_ore_m_12.18_y_5_500_prob" 1 0 "H2O"
"sd1_ore_m_12.18_y_5_500_prob.2" 12.18 "ore" "sd1" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_ore_m_12.18_y_5_500_prob" 2 0 "Sugar"
"sd1_ore_m_12.18_y_5_500_prob.3" 12.18 "ore" "sd1" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_ore_m_12.18_y_5_500_prob" 3 0 "Salt"
"sd1_ore_m_12.18_y_5_500_prob.4" 12.18 "ore" "sd1" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_ore_m_12.18_y_5_500_prob" 4 0 "H2O"
"sd1_ore_m_12.18_y_5_500_prob.5" 12.18 "ore" "sd1" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_ore_m_12.18_y_5_500_prob" 5 1 "Sugar"
"sd1_ore_m_12.18_y_5_500_prob.6" 12.18 "ore" "sd1" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_ore_m_12.18_y_5_500_prob" 6 0 "Salt"
"sd1_ore_m_12.18_y_5_500_prob.7" 12.18 "ore" "sd1" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_ore_m_12.18_y_5_500_prob" 7 0 "H2O"
"sd1_sam_m_12.18_y_5_500_prob.1" 12.18 "sam" "sd1" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_sam_m_12.18_y_5_500_prob" 1 1 "H2O"
"sd1_sam_m_12.18_y_5_500_prob.2" 12.18 "sam" "sd1" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_sam_m_12.18_y_5_500_prob" 2 1 "Sugar"
"sd1_sam_m_12.18_y_5_500_prob.3" 12.18 "sam" "sd1" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_sam_m_12.18_y_5_500_prob" 3 0 "Salt"
"sd1_sam_m_12.18_y_5_500_prob.4" 12.18 "sam" "sd1" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_sam_m_12.18_y_5_500_prob" 4 1 "H2O"
"sd1_sam_m_12.18_y_5_500_prob.5" 12.18 "sam" "sd1" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_sam_m_12.18_y_5_500_prob" 5 1 "Sugar"
"sd1_sam_m_12.18_y_5_500_prob.6" 12.18 "sam" "sd1" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_sam_m_12.18_y_5_500_prob" 6 0 "Salt"
"sd1_sam_m_12.18_y_5_500_prob.7" 12.18 "sam" "sd1" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_sam_m_12.18_y_5_500_prob" 7 0 "H2O"
"etx4_sam_f_12.2_y_5_500_prob.1" 12.2 "sam" "etx4" "f" 5 "prob" "y" "etx4" "n" 500 "KCl" "etx4_sam_f_12.2_y_5_500_prob" 1 0 "H2O"
"etx4_sam_f_12.2_y_5_500_prob.2" 12.2 "sam" "etx4" "f" 5 "prob" "y" "etx4" "n" 500 "KCl" "etx4_sam_f_12.2_y_5_500_prob" 2 0 "Sugar"
"etx4_sam_f_12.2_y_5_500_prob.3" 12.2 "sam" "etx4" "f" 5 "prob" "y" "etx4" "n" 500 "KCl" "etx4_sam_f_12.2_y_5_500_prob" 3 0 "Salt"
"etx4_sam_f_12.2_y_5_500_prob.4" 12.2 "sam" "etx4" "f" 5 "prob" "y" "etx4" "n" 500 "KCl" "etx4_sam_f_12.2_y_5_500_prob" 4 0 "H2O"
"etx4_sam_f_12.2_y_5_500_prob.5" 12.2 "sam" "etx4" "f" 5 "prob" "y" "etx4" "n" 500 "KCl" "etx4_sam_f_12.2_y_5_500_prob" 5 0 "Sugar"
"etx4_sam_f_12.2_y_5_500_prob.6" 12.2 "sam" "etx4" "f" 5 "prob" "y" "etx4" "n" 500 "KCl" "etx4_sam_f_12.2_y_5_500_prob" 6 0 "Salt"
"etx4_sam_f_12.2_y_5_500_prob.7" 12.2 "sam" "etx4" "f" 5 "prob" "y" "etx4" "n" 500 "KCl" "etx4_sam_f_12.2_y_5_500_prob" 7 0 "H2O"
"wt_sam_f_12.2_y_5_500_prob.1" 12.2 "sam" "wt" "f" 5 "prob" "y" "etx4" "n" 500 "KCl" "wt_sam_f_12.2_y_5_500_prob" 1 0 "H2O"
"wt_sam_f_12.2_y_5_500_prob.2" 12.2 "sam" "wt" "f" 5 "prob" "y" "etx4" "n" 500 "KCl" "wt_sam_f_12.2_y_5_500_prob" 2 0 "Sugar"
"wt_sam_f_12.2_y_5_500_prob.3" 12.2 "sam" "wt" "f" 5 "prob" "y" "etx4" "n" 500 "KCl" "wt_sam_f_12.2_y_5_500_prob" 3 0 "Salt"
"wt_sam_f_12.2_y_5_500_prob.4" 12.2 "sam" "wt" "f" 5 "prob" "y" "etx4" "n" 500 "KCl" "wt_sam_f_12.2_y_5_500_prob" 4 0 "H2O"
"wt_sam_f_12.2_y_5_500_prob.5" 12.2 "sam" "wt" "f" 5 "prob" "y" "etx4" "n" 500 "KCl" "wt_sam_f_12.2_y_5_500_prob" 5 0 "Sugar"
"wt_sam_f_12.2_y_5_500_prob.6" 12.2 "sam" "wt" "f" 5 "prob" "y" "etx4" "n" 500 "KCl" "wt_sam_f_12.2_y_5_500_prob" 6 0 "Salt"
"wt_sam_f_12.2_y_5_500_prob.7" 12.2 "sam" "wt" "f" 5 "prob" "y" "etx4" "n" 500 "KCl" "wt_sam_f_12.2_y_5_500_prob" 7 0 "H2O"
"sd1_ore_m_12.2_y_5_500_prob.1" 12.2 "ore" "sd1" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_ore_m_12.2_y_5_500_prob" 1 0 "H2O"
"sd1_ore_m_12.2_y_5_500_prob.2" 12.2 "ore" "sd1" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_ore_m_12.2_y_5_500_prob" 2 1 "Sugar"
"sd1_ore_m_12.2_y_5_500_prob.3" 12.2 "ore" "sd1" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_ore_m_12.2_y_5_500_prob" 3 0 "Salt"
"sd1_ore_m_12.2_y_5_500_prob.4" 12.2 "ore" "sd1" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_ore_m_12.2_y_5_500_prob" 4 0 "H2O"
"sd1_ore_m_12.2_y_5_500_prob.5" 12.2 "ore" "sd1" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_ore_m_12.2_y_5_500_prob" 5 1 "Sugar"
"sd1_ore_m_12.2_y_5_500_prob.6" 12.2 "ore" "sd1" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_ore_m_12.2_y_5_500_prob" 6 0 "Salt"
"sd1_ore_m_12.2_y_5_500_prob.7" 12.2 "ore" "sd1" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "sd1_ore_m_12.2_y_5_500_prob" 7 0 "H2O"
"wt_ore_m_12.2_y_5_500_prob.1" 12.2 "ore" "wt" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_ore_m_12.2_y_5_500_prob" 1 0 "H2O"
"wt_ore_m_12.2_y_5_500_prob.2" 12.2 "ore" "wt" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_ore_m_12.2_y_5_500_prob" 2 1 "Sugar"
"wt_ore_m_12.2_y_5_500_prob.3" 12.2 "ore" "wt" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_ore_m_12.2_y_5_500_prob" 3 1 "Salt"
"wt_ore_m_12.2_y_5_500_prob.4" 12.2 "ore" "wt" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_ore_m_12.2_y_5_500_prob" 4 0 "H2O"
"wt_ore_m_12.2_y_5_500_prob.5" 12.2 "ore" "wt" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_ore_m_12.2_y_5_500_prob" 5 1 "Sugar"
"wt_ore_m_12.2_y_5_500_prob.6" 12.2 "ore" "wt" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_ore_m_12.2_y_5_500_prob" 6 0 "Salt"
"wt_ore_m_12.2_y_5_500_prob.7" 12.2 "ore" "wt" "m" 5 "prob" "y" "sd1" "n" 500 "KCl" "wt_ore_m_12.2_y_5_500_prob" 7 0 "H2O"
"wt_sam_m_12.2_y_5_500_prob.1" 12.2 "sam" "wt" "m" 5 "prob" "y" "etx4" "n" 500 "KCl" "wt_sam_m_12.2_y_5_500_prob" 1 0 "H2O"
"wt_sam_m_12.2_y_5_500_prob.2" 12.2 "sam" "wt" "m" 5 "prob" "y" "etx4" "n" 500 "KCl" "wt_sam_m_12.2_y_5_500_prob" 2 0 "Sugar"
"wt_sam_m_12.2_y_5_500_prob.3" 12.2 "sam" "wt" "m" 5 "prob" "y" "etx4" "n" 500 "KCl" "wt_sam_m_12.2_y_5_500_prob" 3 0 "Salt"
"wt_sam_m_12.2_y_5_500_prob.4" 12.2 "sam" "wt" "m" 5 "prob" "y" "etx4" "n" 500 "KCl" "wt_sam_m_12.2_y_5_500_prob" 4 0 "H2O"
"wt_sam_m_12.2_y_5_500_prob.5" 12.2 "sam" "wt" "m" 5 "prob" "y" "etx4" "n" 500 "KCl" "wt_sam_m_12.2_y_5_500_prob" 5 0 "Sugar"
"wt_sam_m_12.2_y_5_500_prob.6" 12.2 "sam" "wt" "m" 5 "prob" "y" "etx4" "n" 500 "KCl" "wt_sam_m_12.2_y_5_500_prob" 6 0 "Salt"
"wt_sam_m_12.2_y_5_500_prob.7" 12.2 "sam" "wt" "m" 5 "prob" "y" "etx4" "n" 500 "KCl" "wt_sam_m_12.2_y_5_500_prob" 7 0 "H2O"
"etx4_ore_f_12.22_y_5_500_prob.1" 12.22 "ore" "etx4" "f" 5 "prob" "y" "etx4" "n" 500 "KCl" "etx4_ore_f_12.22_y_5_500_prob" 1 0 "H2O"
"etx4_ore_f_12.22_y_5_500_prob.2" 12.22 "ore" "etx4" "f" 5 "prob" "y" "etx4" "n" 500 "KCl" "etx4_ore_f_12.22_y_5_500_prob" 2 0 "Sugar"
"etx4_ore_f_12.22_y_5_500_prob.3" 12.22 "ore" "etx4" "f" 5 "prob" "y" "etx4" "n" 500 "KCl" "etx4_ore_f_12.22_y_5_500_prob" 3 0 "Salt"
"etx4_ore_f_12.22_y_5_500_prob.4" 12.22 "ore" "etx4" "f" 5 "prob" "y" "etx4" "n" 500 "KCl" "etx4_ore_f_12.22_y_5_500_prob" 4 0 "H2O"
"etx4_ore_f_12.22_y_5_500_prob.5" 12.22 "ore" "etx4" "f" 5 "prob" "y" "etx4" "n" 500 "KCl" "etx4_ore_f_12.22_y_5_500_prob" 5 0 "Sugar"
"etx4_ore_f_12.22_y_5_500_prob.6" 12.22 "ore" "etx4" "f" 5 "prob" "y" "etx4" "n" 500 "KCl" "etx4_ore_f_12.22_y_5_500_prob" 6 0 "Salt"
"etx4_ore_f_12.22_y_5_500_prob.7" 12.22 "ore" "etx4" "f" 5 "prob" "y" "etx4" "n" 500 "KCl" "etx4_ore_f_12.22_y_5_500_prob" 7 0 "H2O"
"etx4_sam_f_12.22_y_5_500_prob.1" 12.22 "sam" "etx4" "f" 5 "prob" "y" "etx4" "n" 500 "KCl" "etx4_sam_f_12.22_y_5_500_prob" 1 0 "H2O"
"etx4_sam_f_12.22_y_5_500_prob.2" 12.22 "sam" "etx4" "f" 5 "prob" "y" "etx4" "n" 500 "KCl" "etx4_sam_f_12.22_y_5_500_prob" 2 0 "Sugar"
"etx4_sam_f_12.22_y_5_500_prob.3" 12.22 "sam" "etx4" "f" 5 "prob" "y" "etx4" "n" 500 "KCl" "etx4_sam_f_12.22_y_5_500_prob" 3 0 "Salt"
