date_test	Background	Allele	Sex	Fly	receptor	h2o1	sugar1	salt1	h2o2	sugar2	salt2	h2o3	Sugar_before_salt	PERA_group	used_wt_2x	salt_conc	salt_type
1.12	SAM	wt	f	5	prob	0	0	0	0	1	0	0	y	sde3	n	500	KCl
1.19	ORE	sde3	f	1	prob	1	1	0	0	0	0	0	n	sde3	n	500	KCl
1.19	ORE	sde3	m	1	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
1.19	ORE	wt	f	1	prob	0	0	0	0	1	0	0	n	sde3	n	500	KCl
1.19	ORE	wt	f	2	prob	0	1	1	0	1	0	1	n	sde3	n	500	KCl
1.19	ORE	wt	f	3	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
1.19	ORE	wt	m	1	prob	1	1	0	0	1	0	0	n	sde3	n	500	KCl
1.19	ORE	wt	m	2	prob	0	1	0	0	0	0	0	n	sde3	n	500	KCl
1.19	ORE	wt	m	3	prob	0	1	0	0	0	0	0	n	sde3	n	500	KCl
1.19	SAM	sde3	m	1	prob	0	1	1	0	1	1	1	n	sde3	n	500	KCl
1.19	SAM	sde3	m	2	prob	1	1	1	1	1	1	1	n	sde3	n	500	KCl
1.19	SAM	sde3	m	3	prob	0	1	0	1	1	0	0	n	sde3	n	500	KCl
1.19	SAM	sde3	m	4	prob	0	0	0	1	1	1	0	n	sde3	n	500	KCl
1.19	SAM	wt	m	1	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
1.19	SAM	wt	m	2	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
1.19	SAM	wt	m	3	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
1.19	SAM	wt	m	4	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
1.19	SAM	wt	m	5	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
1.19	SAM	sde3	f	1	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
1.19	SAM	sde3	f	2	prob	0	1	0	0	1	0	0	n	sde3	n	500	KCl
1.19	SAM	sde3	f	3	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
1.19	SAM	wt	f	1	prob	0	0	0	1	1	0	1	n	sde3	n	500	KCl
1.19	SAM	wt	f	2	prob	0	0	0	0	0	0	1	n	sde3	n	500	KCl
1.19	SAM	wt	f	3	prob	0	0	0	0	1	0	0	n	sde3	n	500	KCl
1.19	SAM	wt	f	4	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
1.2	ORE	sde3	f	1	prob	1	1	1	0	1	0	1	y	sde3	n	500	KCl
1.2	ORE	sde3	f	2	prob	0	1	0	0	0	0	0	y	sde3	n	500	KCl
1.2	ORE	sde3	m	1	prob	0	1	0	0	1	0	1	y	sde3	n	500	KCl
1.2	ORE	wt	f	1	prob	0	0	1	1	1	0	0	y	sde3	n	500	KCl
1.2	ORE	wt	f	2	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
1.2	ORE	wt	f	3	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
1.2	ORE	wt	m	1	prob	0	1	0	0	1	0	0	y	sde3	n	500	KCl
1.2	ORE	wt	m	2	prob	0	0	1	0	0	1	0	y	sde3	n	500	KCl
1.2	SAM	sde3	m	1	prob	0	0	1	1	1	1	1	y	sde3	n	500	KCl
1.2	SAM	sde3	m	2	prob	1	1	0	1	1	1	1	y	sde3	n	500	KCl
1.2	SAM	sde3	m	3	prob	0	1	1	1	1	0	0	y	sde3	n	500	KCl
1.2	SAM	sde3	m	4	prob	0	1	0	1	1	0	1	y	sde3	n	500	KCl
1.2	SAM	sde3	m	5	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
1.2	SAM	wt	m	1	prob	0	1	0	0	1	0	0	y	sde3	n	500	KCl
1.2	SAM	wt	m	2	prob	1	0	0	0	0	0	0	y	sde3	n	500	KCl
1.2	SAM	wt	m	3	prob	0	1	0	0	1	0	0	y	sde3	n	500	KCl
1.2	SAM	wt	m	4	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
1.2	SAM	wt	m	5	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
1.2	SAM	sde3	f	1	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
1.2	SAM	sde3	f	2	prob	0	1	1	0	1	0	0	y	sde3	n	500	KCl
1.2	SAM	sde3	f	3	prob	0	0	0	0	1	0	0	y	sde3	n	500	KCl
1.2	SAM	sde3	f	4	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
1.2	SAM	sde3	f	5	prob	0	1	1	0	1	1	0	y	sde3	n	500	KCl
1.2	SAM	wt	f	1	prob	1	1	0	1	1	1	0	y	sde3	n	500	KCl
1.2	SAM	wt	f	2	prob	1	1	0	1	1	0	0	y	sde3	n	500	KCl
1.2	SAM	wt	f	3	prob	0	1	1	0	1	0	0	y	sde3	n	500	KCl
1.2	SAM	wt	f	4	prob	0	0	0	0	1	0	0	y	sde3	n	500	KCl
1.21	ORE	sde3	f	1	prob	0	1	0	0	1	0	0	n	sde3	n	500	KCl
1.21	ORE	sde3	m	1	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
1.21	ORE	sde3	m	2	prob	0	0	0	0	1	0	0	n	sde3	n	500	KCl
1.21	ORE	wt	f	1	prob	0	1	1	1	1	1	1	n	sde3	n	500	KCl
1.21	ORE	wt	f	2	prob	0	1	0	0	0	0	0	n	sde3	n	500	KCl
1.21	ORE	wt	m	1	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
1.21	ORE	wt	m	2	prob	0	1	0	0	1	0	0	n	sde3	n	500	KCl
1.21	SAM	sde3	f	1	prob	1	0	0	0	1	0	0	n	sde3	n	500	KCl
1.21	SAM	sde3	f	2	prob	0	1	0	0	1	1	0	n	sde3	n	500	KCl
1.21	SAM	sde3	f	3	prob	1	1	1	1	1	1	1	n	sde3	n	500	KCl
1.21	SAM	sde3	f	4	prob	1	1	0	1	1	1	1	n	sde3	n	500	KCl
1.21	SAM	sde3	f	5	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
1.21	SAM	wt	f	1	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
1.21	SAM	wt	f	2	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
1.21	SAM	wt	f	3	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
1.21	SAM	wt	f	4	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
1.21	SAM	wt	f	5	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
1.21	SAM	sde3	m	1	prob	1	1	1	1	1	1	1	n	sde3	n	500	KCl
1.21	SAM	sde3	m	2	prob	0	1	1	0	1	1	1	n	sde3	n	500	KCl
1.21	SAM	sde3	m	3	prob	0	1	0	1	1	0	1	n	sde3	n	500	KCl
1.21	SAM	sde3	m	4	prob	0	1	0	0	0	0	0	n	sde3	n	500	KCl
1.21	SAM	sde3	m	5	prob	0	1	0	1	1	0	1	n	sde3	n	500	KCl
1.21	SAM	wt	m	1	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
1.21	SAM	wt	m	2	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
1.21	SAM	wt	m	3	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
1.21	SAM	wt	m	4	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
1.21	SAM	wt	m	5	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
2.24	ORE	sde3	m	1	prob	0	1	0	0	1	0	0	y	sde3	n	500	KCl
2.24	ORE	sde3	f	1	prob	1	1	0	0	1	0	1	y	sde3	n	500	KCl
2.24	ORE	sde3	f	2	prob	0	1	0	0	1	0	0	y	sde3	n	500	KCl
2.24	ORE	sde3	f	3	prob	1	1	0	0	1	0	0	y	sde3	n	500	KCl
2.24	ORE	sde3	f	4	prob	0	1	0	0	0	1	0	y	sde3	n	500	KCl
2.24	ORE	wt	m	1	prob	0	0	0	0	1	0	0	y	sde3	n	500	KCl
2.24	ORE	wt	f	1	prob	0	1	0	1	0	0	1	y	sde3	n	500	KCl
2.24	ORE	wt	f	2	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
2.24	SAM	sde3	f	1	prob	1	1	0	1	0	0	1	y	sde3	n	500	KCl
2.24	SAM	sde3	f	2	prob	0	1	0	0	1	0	0	y	sde3	n	500	KCl
2.24	SAM	sde3	f	3	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
2.24	SAM	sde3	f	4	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
2.24	SAM	sde3	f	5	prob	1	1	0	1	1	0	1	y	sde3	n	500	KCl
2.24	SAM	wt	f	1	prob	0	1	0	0	0	0	0	y	sde3	n	500	KCl
2.24	SAM	wt	f	2	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
2.24	SAM	wt	f	3	prob	0	0	0	1	0	0	0	y	sde3	n	500	KCl
2.24	SAM	wt	f	4	prob	0	1	1	0	1	0	0	y	sde3	n	500	KCl
2.24	SAM	wt	f	5	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
2.24	SAM	wt	m	1	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
2.24	SAM	wt	m	2	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
2.24	SAM	wt	m	3	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
2.24	SAM	wt	m	4	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
2.24	SAM	wt	m	5	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
2.24	SAM	sde3	m	1	prob	0	1	0	0	1	0	0	y	sde3	n	500	KCl
2.24	SAM	sde3	m	2	prob	0	1	0	0	1	0	0	y	sde3	n	500	KCl
2.24	SAM	sde3	m	3	prob	0	1	1	0	1	0	0	y	sde3	n	500	KCl
2.24	SAM	sde3	m	4	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
3.2	ORE	sde3	f	1	prob	0	1	0	0	0	0	0	n	sde3	n	500	KCl
3.2	ORE	sde3	f	2	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
3.2	ORE	sde3	f	3	prob	1	1	1	0	1	0	0	n	sde3	n	500	KCl
3.2	ORE	sde3	f	4	prob	0	1	0	1	0	0	0	n	sde3	n	500	KCl
3.2	ORE	sde3	m	1	prob	0	1	0	0	1	0	0	n	sde3	n	500	KCl
3.2	ORE	sde3	m	2	prob	0	1	0	0	0	0	0	n	sde3	n	500	KCl
3.2	ORE	sde3	m	3	prob	0	1	0	0	0	0	0	n	sde3	n	500	KCl
3.2	ORE	wt	f	1	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
3.2	ORE	wt	f	2	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
3.2	ORE	wt	f	3	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
3.2	ORE	wt	f	4	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
3.2	ORE	wt	m	1	prob	0	1	0	0	0	0	0	n	sde3	n	500	KCl
3.2	ORE	wt	m	2	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
3.2	SAM	sde3	m	1	prob	0	1	0	0	0	0	0	n	sde3	n	500	KCl
3.2	SAM	sde3	m	2	prob	0	0	0	1	0	0	0	n	sde3	n	500	KCl
3.2	SAM	sde3	m	3	prob	0	1	0	0	1	0	1	n	sde3	n	500	KCl
3.2	SAM	sde3	m	4	prob	1	0	0	0	1	0	1	n	sde3	n	500	KCl
3.2	SAM	sde3	m	5	prob	0	1	0	0	1	0	0	n	sde3	n	500	KCl
3.2	SAM	sde3	m	6	prob	0	1	0	1	1	0	1	n	sde3	n	500	KCl
3.2	SAM	wt	f	1	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
3.2	SAM	wt	f	2	prob	0	1	0	0	1	0	0	n	sde3	n	500	KCl
3.2	SAM	wt	f	3	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
3.2	SAM	sde3	f	1	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
3.2	SAM	sde3	f	2	prob	0	1	1	0	1	1	0	n	sde3	n	500	KCl
3.2	SAM	sde3	f	3	prob	0	1	0	0	1	0	0	n	sde3	n	500	KCl
3.3	ORE	sde3	m	1	prob	0	0	0	0	1	0	0	y	sde3	n	500	KCl
3.3	ORE	wt	m	1	prob	0	0	0	0	1	0	0	y	sde3	n	500	KCl
3.3	SAM	wt	f	1	prob	0	0	0	0	0	1	0	y	sde3	n	500	KCl
3.3	SAM	wt	f	2	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
3.3	SAM	wt	f	3	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
3.3	SAM	wt	f	4	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
3.3	SAM	sde3	f	1	prob	1	1	1	0	1	1	0	y	sde3	n	500	KCl
3.3	SAM	sde3	f	2	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
3.3	SAM	sde3	f	3	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
3.3	SAM	sde3	f	4	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
3.15	ORE	sde3	f	1	prob	0	0	0	0	1	0	0	y	sde3	n	500	KCl
3.15	ORE	sde3	f	2	prob	0	1	0	1	1	0	0	y	sde3	n	500	KCl
3.15	ORE	sde3	f	3	prob	1	1	1	1	1	1	1	y	sde3	n	500	KCl
3.15	ORE	sde3	f	4	prob	0	1	0	0	0	0	0	y	sde3	n	500	KCl
3.15	ORE	sde3	f	5	prob	0	0	0	0	1	1	0	y	sde3	n	500	KCl
3.15	ORE	sde3	f	6	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
3.15	ORE	sde3	f	7	prob	0	1	0	0	1	0	0	y	sde3	n	500	KCl
3.15	ORE	wt	f	1	prob	0	1	0	0	1	1	0	y	sde3	n	500	KCl
3.15	ORE	wt	f	2	prob	0	1	0	0	0	0	0	y	sde3	n	500	KCl
3.15	ORE	wt	f	3	prob	0	1	0	1	1	0	0	y	sde3	n	500	KCl
3.15	ORE	wt	f	4	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
3.15	ORE	wt	f	5	prob	0	1	0	0	0	0	0	y	sde3	n	500	KCl
3.15	ORE	sde3	m	1	prob	0	1	1	1	1	1	1	y	sde3	n	500	KCl
3.15	ORE	sde3	m	2	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
3.15	ORE	sde3	m	3	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
3.15	ORE	sde3	m	4	prob	0	1	0	0	0	0	0	y	sde3	n	500	KCl
3.15	ORE	wt	m	1	prob	0	1	0	0	1	1	0	y	sde3	n	500	KCl
3.15	ORE	wt	m	2	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
3.15	ORE	wt	m	3	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
3.19	ORE	wt	f	1	prob	1	0	0	0	0	0	0	n	sde3	n	500	KCl
3.19	ORE	wt	f	2	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
3.19	ORE	wt	f	3	prob	0	1	1	0	1	0	0	n	sde3	n	500	KCl
3.19	ORE	wt	m	1	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
3.19	ORE	wt	m	2	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
3.19	ORE	sde3	f	1	prob	0	0	0	0	1	0	0	n	sde3	n	500	KCl
3.19	ORE	sde3	f	2	prob	0	0	1	1	0	0	0	n	sde3	n	500	KCl
3.19	ORE	sde3	f	3	prob	0	1	0	0	1	0	0	n	sde3	n	500	KCl
3.19	ORE	sde3	f	4	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
3.19	ORE	sde3	f	5	prob	0	1	1	0	1	0	0	n	sde3	n	500	KCl
3.19	ORE	sde3	f	6	prob	0	1	0	1	1	0	0	n	sde3	n	500	KCl
3.19	ORE	sde3	m	1	prob	0	1	0	0	1	0	0	n	sde3	n	500	KCl
3.19	ORE	sde3	m	2	prob	0	0	0	0	1	0	0	n	sde3	n	500	KCl
3.19	ORE	sde3	m	3	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
3.19	ORE	sde3	m	4	prob	0	1	0	0	1	0	0	n	sde3	n	500	KCl
3.23	ORE	sde3	m	1	prob	1	1	0	1	1	0	1	n	sde3	n	500	KCl
3.23	ORE	sde3	m	2	prob	0	1	0	0	1	0	0	n	sde3	n	500	KCl
3.23	ORE	wt	m	1	prob	1	1	1	0	0	0	0	n	sde3	n	500	KCl
3.23	ORE	wt	m	2	prob	0	0	0	0	0	0	0	n	sde3	n	500	KCl
4.5	ORE	wt	f	1	prob	0	1	0	0	0	0	0	y	sde3	n	500	KCl
4.5	ORE	sde3	f	1	prob	0	0	0	0	0	0	1	y	sde3	n	500	KCl
4.5	ORE	sde3	m	1	prob	0	1	0	0	0	0	0	y	sde3	n	500	KCl
4.5	ORE	sde3	m	2	prob	0	0	0	0	1	0	0	y	sde3	n	500	KCl
4.5	ORE	sde3	m	3	prob	0	1	0	0	0	0	0	y	sde3	n	500	KCl
4.5	ORE	sde3	m	4	prob	0	1	0	0	0	0	0	y	sde3	n	500	KCl
4.5	ORE	wt	m	1	prob	0	1	0	0	0	0	0	y	sde3	n	500	KCl
4.5	ORE	wt	m	2	prob	0	0	0	0	1	0	0	y	sde3	n	500	KCl
4.5	ORE	wt	m	3	prob	1	1	0	0	1	0	0	y	sde3	n	500	KCl
4.5	ORE	wt	m	4	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
4.5	ORE	wt	m	5	prob	0	1	0	0	0	0	0	y	sde3	n	500	KCl
4.13	ORE	wt	m	1	prob	0	1	0	0	1	0	0	y	sde3	n	500	KCl
4.13	ORE	wt	m	2	prob	0	1	0	0	1	0	0	y	sde3	n	500	KCl
4.13	ORE	wt	m	3	prob	0	1	0	0	0	0	0	y	sde3	n	500	KCl
4.13	ORE	wt	m	4	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
4.13	ORE	sde3	m	1	prob	0	1	0	0	0	0	0	y	sde3	n	500	KCl
4.13	ORE	sde3	m	2	prob	0	1	0	0	1	0	0	y	sde3	n	500	KCl
4.13	ORE	sde3	m	3	prob	1	1	1	1	1	1	1	y	sde3	n	500	KCl
5.25	ORE	wt	f	1	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.25	ORE	wt	m	1	prob	0	1	1	1	1	1	0	y	58d	n	100	KCl
5.25	ORE	wt	m	2	prob	0	1	0	0	0	0	0	y	58d	n	100	KCl
5.25	ORE	wt	m	3	prob	0	1	0	0	1	1	0	y	58d	n	100	KCl
5.25	ORE	wt	m	4	prob	0	1	0	0	1	1	0	y	58d	n	100	KCl
5.25	ORE	58d	m	1	prob	0	1	0	0	1	1	0	y	58d	n	100	KCl
5.25	ORE	58d	m	2	prob	0	1	0	0	1	1	0	y	58d	n	100	KCl
5.25	ORE	58d	m	3	prob	0	1	0	0	0	0	0	y	58d	n	100	KCl
5.25	ORE	58d	m	4	prob	0	1	0	0	0	0	0	y	58d	n	100	KCl
5.25	ORE	58d	m	5	prob	0	1	0	0	1	1	0	y	58d	n	100	KCl
5.25	ORE	58d	f	1	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.25	ORE	58d	f	2	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.25	ORE	58d	f	3	prob	1	1	1	0	0	0	0	y	58d	n	100	KCl
5.25	ORE	58d	f	4	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.25	ORE	58d	f	5	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.25	SAM	58d	f	1	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.25	SAM	58d	m	1	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.25	SAM	wt	f	1	prob	0	1	0	0	0	0	0	y	58d	n	100	KCl
5.25	SAM	wt	f	2	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.25	SAM	wt	f	3	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.25	SAM	wt	f	4	prob	0	1	0	0	1	1	0	y	58d	n	100	KCl
5.25	SAM	wt	f	5	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.25	SAM	wt	m	1	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.25	SAM	wt	m	2	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.25	SAM	wt	m	3	prob	0	1	0	0	0	0	0	y	58d	n	100	KCl
5.27	ORE	wt	f	1	prob	0	1	0	0	0	0	0	n	58d	n	100	KCl
5.27	ORE	wt	f	2	prob	0	0	0	0	0	0	0	n	58d	n	100	KCl
5.27	ORE	wt	m	1	prob	0	0	0	0	0	0	0	n	58d	n	100	KCl
5.27	ORE	wt	m	2	prob	0	0	0	0	0	0	0	n	58d	n	100	KCl
5.27	ORE	wt	m	3	prob	0	1	0	0	0	0	0	n	58d	n	100	KCl
5.27	ORE	58d	f	1	prob	0	1	0	0	1	1	1	n	58d	n	100	KCl
5.27	ORE	58d	f	2	prob	0	0	0	0	0	0	0	n	58d	n	100	KCl
5.27	ORE	58d	f	3	prob	0	1	0	0	0	0	0	n	58d	n	100	KCl
5.27	ORE	58d	f	4	prob	0	1	1	0	0	0	0	n	58d	n	100	KCl
5.27	ORE	58d	f	5	prob	0	1	0	0	0	0	0	n	58d	n	100	KCl
5.27	ORE	58d	m	1	prob	0	1	0	0	1	1	0	n	58d	n	100	KCl
5.27	ORE	58d	m	2	prob	0	0	0	0	1	1	0	n	58d	n	100	KCl
5.27	ORE	58d	m	3	prob	0	1	0	1	0	0	0	n	58d	n	100	KCl
5.27	ORE	58d	m	4	prob	0	1	0	0	0	0	0	n	58d	n	100	KCl
5.27	ORE	58d	m	5	prob	0	0	0	0	0	0	0	n	58d	n	100	KCl
5.27	SAM	58d	m	1	prob	0	0	0	0	0	0	0	n	58d	n	100	KCl
5.27	SAM	wt	f	1	prob	0	1	0	0	0	0	0	n	58d	n	100	KCl
5.27	SAM	wt	f	2	prob	0	0	0	0	0	0	0	n	58d	n	100	KCl
5.27	SAM	wt	f	3	prob	0	0	0	0	0	0	0	n	58d	n	100	KCl
5.27	SAM	wt	f	4	prob	0	0	0	0	0	0	0	n	58d	n	100	KCl
5.27	SAM	wt	f	5	prob	0	0	0	0	0	0	0	n	58d	n	100	KCl
5.27	SAM	wt	m	1	prob	0	0	0	0	1	1	0	n	58d	n	100	KCl
5.27	SAM	wt	m	2	prob	0	0	0	1	0	0	0	n	58d	n	100	KCl
5.27	SAM	wt	m	3	prob	0	0	0	0	0	0	0	n	58d	n	100	KCl
5.27	SAM	wt	m	4	prob	0	0	0	0	0	0	0	n	58d	n	100	KCl
5.28	ORE	wt	f	1	prob	1	1	0	0	1	1	1	y	58d	n	100	KCl
5.28	ORE	wt	f	2	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.28	ORE	wt	f	3	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.28	ORE	wt	f	4	prob	0	1	0	0	1	1	0	y	58d	n	100	KCl
5.28	ORE	wt	f	5	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.28	ORE	wt	f	6	prob	1	1	1	1	1	1	1	y	58d	n	100	KCl
5.28	ORE	wt	m	1	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.28	ORE	wt	m	2	prob	0	1	0	0	0	0	0	y	58d	n	100	KCl
5.28	ORE	wt	m	3	prob	0	1	0	0	1	1	0	y	58d	n	100	KCl
5.28	ORE	wt	m	4	prob	0	1	0	0	1	1	0	y	58d	n	100	KCl
5.28	ORE	wt	m	5	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.28	ORE	58d	f	1	prob	0	1	0	0	1	1	0	y	58d	n	100	KCl
5.28	ORE	58d	f	2	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.28	ORE	58d	f	3	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.28	ORE	58d	m	1	prob	0	1	0	0	1	1	0	y	58d	n	100	KCl
5.28	ORE	58d	m	2	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.28	ORE	58d	m	3	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.28	ORE	58d	m	4	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.28	ORE	58d	m	5	prob	0	1	0	0	0	0	0	y	58d	n	100	KCl
5.28	SAM	58d	f	1	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.28	SAM	58d	f	2	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.28	SAM	58d	f	3	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.28	SAM	58d	m	1	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.28	SAM	58d	m	2	prob	0	0	0	0	0	0	1	y	58d	n	100	KCl
5.28	SAM	58d	m	3	prob	0	1	0	0	0	0	0	y	58d	n	100	KCl
5.28	SAM	58d	m	4	prob	0	0	0	0	1	1	0	y	58d	n	100	KCl
5.28	SAM	58d	m	5	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.28	SAM	wt	f	1	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.28	SAM	wt	f	2	prob	0	0	1	0	0	0	0	y	58d	n	100	KCl
5.28	SAM	wt	f	3	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.28	SAM	wt	f	4	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.28	SAM	wt	m	1	prob	0	1	0	0	0	0	0	y	58d	n	100	KCl
5.28	SAM	wt	m	2	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.28	SAM	wt	m	3	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.28	SAM	wt	m	4	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
5.28	SAM	wt	m	5	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
6.2	SAM	58d	f	1	prob	0	1	0	0	1	1	0	n	58d	n	100	KCl
6.2	SAM	58d	m	1	prob	0	0	0	0	0	0	0	n	58d	n	100	KCl
6.2	SAM	58d	m	2	prob	0	0	0	0	0	0	0	n	58d	n	100	KCl
6.2	SAM	58d	m	3	prob	0	0	0	0	0	0	0	n	58d	n	100	KCl
6.2	SAM	58d	m	4	prob	0	0	0	0	0	0	0	n	58d	n	100	KCl
6.2	SAM	58d	m	5	prob	0	0	1	0	1	1	1	n	58d	n	100	KCl
6.2	SAM	58d	m	6	prob	0	0	0	0	0	0	0	n	58d	n	100	KCl
6.2	SAM	wt	f	1	prob	0	0	0	0	0	0	0	n	58d	n	100	KCl
6.2	SAM	wt	f	2	prob	0	0	0	0	0	0	0	n	58d	n	100	KCl
6.2	SAM	wt	f	3	prob	0	0	0	0	0	0	0	n	58d	n	100	KCl
6.2	SAM	wt	f	4	prob	0	0	0	0	0	0	0	n	58d	n	100	KCl
6.2	SAM	wt	m	1	prob	0	0	0	0	0	0	0	n	58d	n	100	KCl
6.2	SAM	wt	m	2	prob	0	0	0	0	0	0	0	n	58d	n	100	KCl
6.2	SAM	wt	m	3	prob	0	0	0	0	0	0	0	n	58d	n	100	KCl
6.2	SAM	wt	m	4	prob	0	0	0	0	0	0	0	n	58d	n	100	KCl
6.2	SAM	wt	m	5	prob	0	0	0	0	0	0	0	n	58d	n	100	KCl
6.3	SAM	58d	m	1	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
6.3	SAM	58d	f	1	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
6.3	SAM	wt	f	1	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
